bank_id,product_id,category_id,preprocessed,description
1,1,2,"  расчётный период сделавшие несколько платежи счёт частичный досрочное погашение кредит .   зависимость сумма досрочное погашение ближайший регулярный платёж уменьшившийся , перешедший статус оплаченный .   пример :   Например , 25 март должный списавшиеся ежемесячный регулярный платёж размер 10 000 ₽ , день внёсшие 5000 ₽ качество частичный досрочное погашение кредит . следующий день ваша карта должное 5000 ₽ списание регулярное платёж , сумма досрочное погашение уменьшившая регулярный платёж . внёсшие 10 000 ₽ , ближайший регулярный платёж считавшийся внесённый , сумма частично-досрочное погашение оказавшаяся равная сумма ближайшее платёж .","тинькофф|кредит под залог недвижимости|условия|**За один расчетный период можно сделать сразу несколько платежей в счет частичного досрочного погашения кредита.**  В зависимости от суммы досрочного погашения ближайший регулярный платеж либо уменьшится, либо перейдет в статус оплаченного. 

**Пример:** Например, 25 марта у вас должен списаться ежемесячный регулярный платеж в размере 10 000 ₽, но днем ранее вы внесли 5000 ₽ в качестве частичного досрочного погашения кредита. На следующий день на вашей карте должно быть еще 5000 ₽ для списания регулярного платежа, так как сумма досрочного погашения уменьшила регулярный платеж. Если бы вы внесли 10 000 ₽ досрочно, ближайший регулярный платеж автоматически считался бы внесенным, потому что сумма частично-досрочного погашения оказалась равна сумме ближайшего платежа.|https://www.tinkoff.ru/bank/help/loans/realty/closure/part-ahead/?card=q1"
1,1,2,"клиент решающий , уменьшающие досрочное погашение : срок платёж . - нужно снизившие долговая нагрузка прямо — уменьшающие платёж . - хотящие заплатившие маленькие проценты , платёж посильный — уменьшающие срок . любая сумма , внесённая , сокращающий переплата . посмотревшие примеры , разные сумма досрочное платёж влияющие кредит ( третий пример сокращающийся переплата , срок кредит ) : фото друг случай рассчитанный новый график платежи — появившийся приложение личный кабинет течение одно день момент частичный досрочное погашение . дата регулярные платежи изменившийся , досрочное погашение , зависимость сумма , освободившие необходимость вносящие ближайший регулярный платёж .","тинькофф|кредит под залог недвижимости|уменьшение срока / платежа кредита|Клиент сам решает, что уменьшать при досрочном погашении: срок или платеж. 
- Если нужно снизить долговую нагрузку прямо сейчас — уменьшайте платеж.  
- Если хотите заплатить как можно меньше процентов, а платеж сейчас для вас посильный — уменьшайте срок. 

Любая сумма, внесенная досрочно, сокращает переплату. 

Посмотрим на примерах, как разные суммы досрочного платежа влияют на кредит (В третьем примере сокращается не только переплата, но и срок кредита): 
ФОТО 

И в том и в другом случае будет рассчитан новый график платежей — он появится в приложении и личном кабинете в течение одного дня с момента частичного досрочного погашения. При этом дата регулярных платежей не изменится, а досрочное погашение, в зависимости от суммы, может освободить от необходимости вносить ближайший регулярный платеж.|https://www.tinkoff.ru/bank/help/loans/realty/closure/part-ahead/?card=q1"
2,1,4,"  преимущества :   - нужно подтверждающие цель : кредит взявшие покупка жильё ипотека , первоначальный взнос - скидка ставка получающие зарплата сбербанк - пришедшийся идущие банк","сбер|кредит под залог недвижимости|описание|**Преимущества:**
- Не нужно подтверждать цель: Кредит можно взять на покупку жилья как ипотеку, но без первоначального взноса
- Скидка к ставке для получающих зарплату в Сбербанке
- Не придется идти в банк|-"
2,1,4,"  минимальная сумма :   300 000   максимальная сумма   должная превышающие малейшая величины : - 20 000 000 рубли ; - 60 % оценочная стоимость объект недвижимость , оформляемый залог","сбер|кредит под залог недвижимости|сумма |**Минимальная сумма:** 300 000 
**Максимальная сумма** не должна превышать меньшую из величин:
- 20 000 000 рублей;
- 60% оценочной стоимости объекта недвижимости, оформляемого в залог|-"
2,1,4,1 год 20 годы,сбер|кредит под залог недвижимости|срок|от 1 года до 20 лет|-
2,1,4,6 рабочие дни день предоставление заёмщик банк полное пакет документы .,сбер|кредит под залог недвижимости|срок рассмотрения заявления|Не более 6 рабочих дней со дня предоставления заемщиком в Банк полного Пакета документов.|https://www.sberbank.ru/common/img/uploaded/pdf/usloviya_predostavleniya_kreditov.pdf
2,1,4,"  требования заёмщик кредит залог нелвжимостящий     возраст :   менее 21 годы момент заключение сделка , 75 годы момент окончание кредит договор условие , срок возврат кредит приходящийся трудоспособный пенсионный возраст заемщика/каждый платёжеспособные созаёмщики   стаж работа :   менее 3 месяцы текущий место работа . наличие трудовой стаж постоянное источник доход   привлечение созаёмщики :   . необходимость число созаёмщики включающийся титульный созаёмщик ( её ) платёжеспособный ( ая ) супруг ( ) , чей доход учитывающийся расчёт максимальное размер кредит . требования созаёмщик ( кам ) аналогичные требования , предъявляемые заёмщик   гражданство :   наличие постоянная ( временной ) регистрация место жительства/пребывание территория рф   документы рассмотрение кредитная заявки необходимые :   - подтверждение доходы трудовая занятость : — заявление-анкета заемщика/созаемщик [ http : //www.sberbank.com/common/img/uploaded/files/el_docs/common/doc_o_dohodah_i_zaniatosti.pdf ] ; — паспорт заемщика/созаемщик отметка регистрация ; — документ , подтверждающий регистрация место пребывание ( наличие временной регистрация ) ; — документы , подтверждающие финансовое состояние трудовая занятость заемщика/созаемщик [ http : //www.sberbank.com/common/img/uploaded/files/el_docs/common/doc_o_dohodah_i_zaniatosti.pdf ] ; - подтверждение доходы трудовая занятость : — паспорт заёмщик отметка регистрация ; — документ , подтверждающий регистрация место пребывание ( наличие временной регистрация ) ; подобравшие документы сайт [ http : //www.sberbank.com/common/img/uploaded/files/el_docs/common/doc_o_dohodah_i_zaniatosti.pdf ]   документы , которые могущие предоставленные одобрение кредитная заявки :   — документы предоставляемый залог предоставившие течение 90 календарные дни дата принятие решение банк выдача кредит ;","сбер|кредит под залог недвижимости|требования к заемщику|**Требования к заемщику для кредита под залог нелвжимости**

**Возраст:** не менее 21 лет на момент заключения сделки, не более 75 лет на момент окончания кредита по договору при условии, что срок возврата кредита полностью приходится на трудоспособный или пенсионный возраст заемщика/каждого из платежеспособных созаемщиков

**Стаж работы:** Не менее 3 месяцев на текущем месте работы. Наличие трудового стажа и постоянного источника дохода

**Привлечение созаемщиков:** Необязательно. При необходимости в число созаёмщиков включается титульный созаёмщик и его (её) платежеспособный(ая) супруг(а), чей доход учитывается при расчёте максимального размера кредита. Требования к Созаемщику(кам) аналогичны требованиям, предъявляемым к Заемщику

**Гражданство:** наличие постоянной (временной) регистрации по месту жительства/пребывания на территории РФ

**Документы для рассмотрения кредитной заявки необходимы:**
- При подтверждении доходов и трудовой занятости:
—  Заявление-анкета заемщика/созаемщика [https://www.sberbank.com/common/img/uploaded/files/el_docs/common/doc_o_dohodah_i_zaniatosti.pdf];
—  паспорт заемщика/созаемщика с отметкой о регистрации;
—  документ, подтверждающий регистрацию по месту пребывания (при наличии временной регистрации);
—  Документы, подтверждающие финансовое состояние и трудовую занятость заемщика/созаемщика [https://www.sberbank.com/common/img/uploaded/files/el_docs/common/doc_o_dohodah_i_zaniatosti.pdf];

- Без подтверждения доходов и трудовой занятости:
—  паспорт заемщика с отметкой о регистрации;
—  документ, подтверждающий регистрацию по месту пребывания (при наличии временной регистрации);

Подобрать документы на сайте [https://www.sberbank.com/common/img/uploaded/files/el_docs/common/doc_o_dohodah_i_zaniatosti.pdf]

**Документы, которые могут быть предоставлены после одобрения кредитной заявки:**
—  Документы по предоставляемому залогу можно предоставить в течение 90 календарных дней с даты принятия решения Банком о выдаче кредита;|https://www.sberbank.ru/common/img/uploaded/pdf/usloviya_predostavleniya_kreditov.pdf"
2,1,4,"  требования недвижимость кредит залог недвижимость     требования :   - собственники недвижимость должные несовершеннолетние -   подтверждение доходы трудовая занятость :   квартира , таунхаус , апартаменты , земельный участок , гараж участок , жилая дом участок -   подтверждение доходы трудовая занятость :   квартира , апартаменты - заёмщик должный собственник недвижимость , которая предоставляющий залог . - недвижимость находящиеся днр , ЛНР , херсонская запорожская области . - недвижимость должная находящиеся территория российская федерация - дом должный ветхий , подлежащие снос расселение ( исключение — , включённые программа реновация москва ) - квартира должное неузаконенные перепланировки — узаконившие ? - недвижимость должная арест - покупка земля земельный участок , должное проведённое межевание участок — граница земля должные обозначенные документы - банк кредитующий недвижимость , бывшие выявленные утрата право собственность — подробные проверка юридическая безопасность сделка","сбер|кредит под залог недвижимости|требования к недвижимости|**Требования к недвижимости для кредита под залог недвижимости**

**Требования:**
- Среди собственников недвижимости не должны быть несовершеннолетние

- **При подтверждении доходов и трудовой занятости:** квартира, таунхаус, апартаменты, земельный участок, гараж с участком или без, жилой дом с участком или без

- **Без подтверждении доходов и трудовой занятости:** квартира, апартаменты
- Заёмщик должен быть собственником недвижимости, которую предоставляет в залог. 

- Недвижимость не может находиться в ДНР, ЛНР, Херсонской и Запорожской областях.

- Недвижимость должна находиться на территории Российской Федерации

- Дом не должен быть ветхим, подлежать сносу или расселению (исключение — дома, включенные в программу реновации в Москве)

- В квартире не должно быть неузаконенных перепланировок — как узаконить?

- Недвижимость не должна быть под арестом

- При покупке дома с землей или земельного участка, должно быть проведено межевание участка — границы земли должны быть четко обозначены в документах

- Банк не кредитует недвижимость, если будут выявлены риски утраты права собственности — подробнее о проверке юридической безопасности сделки|https://ipoteka.domclick.ru/docs/nontarget
https://domclick.ru/ipoteka/programs/non-purpose?utm_referrer=http%3A%2F%2Fwww.sberbank.ru%2Fru%2Fperson%2Fcredits%2Fmoney%2Fcredit_zalog%3Ftab%3Dfaq#conditions"
2,1,4,"закон « ипотека » клиент , получающий кредит залог недвижимость , обязанный застраховавшие недвижимость случай утрата , повреждение гибель имущество пожар , взрыв , удар молния , залив , стихийные бедствия , противоправные действия третьи лица механические повреждения . — обязательное страхование передаваемый залог имущество ( исключение земельный участок ) риски утраты/гибель , повреждение польза банк весь срок действие кредитный договор . заемщик/залогодатель вправе страхующие залоговое имущество любая страховая компания , отвечающая требования банк страховой компании условия предоставление страховая услуги , число сменившие выбранная страховая компания иная , отвечающая указанное требования , течение срок кредитование .","сбер|кредит под залог недвижимости|требования и информация о страховке|По закону «Об ипотеке» клиент, получающий кредит под залог недвижимости, обязан застраховать эту недвижимость на случай утраты, повреждения или гибели имущества от пожара, взрыва, удара молнии, залива, стихийных бедствий, противоправных действий третьих лиц и механических повреждений.

—  Обязательное страхование передаваемого в залог имущества (за исключением земельного участка) от рисков утраты/гибели, повреждения в пользу Банка на весь срок действия кредитного договора.

Заемщик/залогодатель вправе страховать залоговое имущество в любой страховой компании, отвечающей требованиям банка к страховым компаниям и условиям предоставления страховой услуги, в том числе сменить ранее выбранную страховую компанию на иную, отвечающую указанным требованиям, в течение всего срока кредитования.|http://www.sberbank.ru/ru/person/credits/insurance"
2,1,4,"страхование риски заёмщики — физические лица кредитование цели , связанные осуществление предпринимательская деятельность , страховой компании , соответствующее требования банк , относящиеся страховые компания , случай наличие кредитный рейтинг уровень « А- » выше , присвоенный любой рейтинговый агентство , включённый реестр кредитные рейтинговые агентства банк россия . наличие страховая компания два кредитные рейтинги разные кредитные рейтинговые агентства учитывающийся малейший присвоенный кредитный рейтинг . страховая защита , предоставляемая такие страховые компании должная соответствующие требования банк условия предоставление страховая услуги . информация присвоенные страховой компании кредитные рейтинги размещающийся сайты кредитные рейтинговые агентства , включённые реестр кредитные рейтинговые агентства банк россия : - ао « эксперт РА » — www.raexpert.ru - акр ( ао ) — www.acra-ratings.ru - ооо « НРА » — www.ra-national.ru - ооо « нкр » — www.ratings.ru","сбер|кредит под залог недвижимости|перечень страховых компаний, осуществляющих страхование имущества физических лиц, являющегося предметом залога|Для страхования рисков заемщиков — физических лиц при кредитовании в целях, не связанных с осуществлением предпринимательской деятельности, к страховым компаниям, соответствующим требованиям банка, относятся страховые компании, в случае наличия у них кредитного рейтинга на уровне «А-» и выше, присвоенного любым рейтинговым агентством, включенным в реестр кредитных рейтинговых агентств Банка России. 
При наличии у страховой компании двух и более кредитных рейтингов разных кредитных рейтинговых агентств учитывается наименьший присвоенный кредитный рейтинг.

Страховая защита, предоставляемая такими страховыми компаниями должна соответствовать требованиям банка к условиям предоставления страховой услуги.

Информация о присвоенных страховым компаниям кредитных рейтингах размещается на сайтах кредитных рейтинговых агентств, включенных в реестр кредитных рейтинговых агентств Банка России: 
- АО «Эксперт РА» — www.raexpert.ru
- АКРА (АО) — www.acra-ratings.ru
- ООО «НРА» — www.ra-national.ru
- ООО «НКР» — www.ratings.ru|http://www.sberbank.ru/ru/person/credits/insurance"
2,1,4,"  4.4.5 .   течение 1 ( одно ) рабочее день день возбуждение производство дело банкротство соответствие федеральный закон 26.10.2002 г . № 127-фз « несостоятельность ( банкротство ) » уведомившие кредитор .   4.4.6 .   отвечающие свои обязательства кредитор все свои имущество ( исключение имущество , которое соответствие закон обращённое взыскание ) пределы задолженность кредит , проценты пользование кредит , неустойка расходы , связанный принудительное взыскание задолженность договор , ндс .","сбер|кредит под залог недвижимости|обязанности заемщика|**4.4.5.** В течение 1 (Одного) рабочего дня со дня возбуждения производства по делу о банкротстве в соответствии с Федеральным законом от 26.10.2002 г. № 127-ФЗ «О несостоятельности (банкротстве)» письменно уведомить об этом Кредитора.

**4.4.6.** Отвечать по своим обязательствам перед Кредитором всем своим имуществом (за исключением имущества, на которое в соответствии с законом не может быть обращено взыскание) в пределах Задолженности по Кредиту, Процентам за пользование Кредитом, Неустойке и расходам, связанным с принудительным взысканием Задолженности по Договору, включая НДС.|http://www.sberbank.ru/common/img/uploaded/files/el_docs/zal_obshie_usl_product.pdf"
2,1,4,"  ставка кредит залог недвижимость клиенты , получающие зарплата сбербанк :   - полная стоимость кредит  : 16,587 % — 19,567 % - процентная ставка : 15 % – 18 % полная стоимость кредит определяющийся требования федеральное закон № 353-фз .   расчёт учитывавшееся :   - отсутствие страхование жизнь здоровье - стоимость оценка недвижимость — 2 000 руб . - стоимость страхование недвижимость — 0,28 % задолженность кредит . субсидирование процентная ставки учитывавшееся . берущие расчёт другая стоимость оценка страхование , акция , скидка услуга , полная стоимость кредит иная .   расчёт полная стоимость кредит проценты годовые включённые :   - платежи погашение срочная задолженность кредит уплата срочные проценты пользование кредит - страховая премия страховой полису/договор страхование передаваемый ( ых ) залог объект ( ов ) недвижимость - оформление « защищённое кредит » - страховая премия страховой полису/договор страхование жизнь здоровье заемщика/титульный созаёмщик - необходимость предоставление отчёт оценка объект ( ов ) недвижимость - расходы оценка передаваемый ( ых ) залог объект ( ов ) недвижимость , иные платежи польза кредитор , обязанность заемщика/созаемщики такой платежи следующий условия договор ( ) выдача кредит поставленная зависимость совершение такие платежи - иные платежи польза третьи лица , обязанность заемщика/созаемщики уплата такие платежи следующий условия договор , который определённые такие третьи лицо , ( ) выдача кредит поставленная зависимость заключение договор третий лицо .   другие ставки кредит залог недвижимость :   - +0,3 % — отказ « сервис электронная регистрация » - +1,5 % — клиенты , получающие зарплата счёт карта вклад сбербанк +1,5 % — предоставленное подтверждение доход занятость - +1 % — отказ страхование жизнь здоровье заёмщик соответствие требования банк   предельная процентная ставка   - максимальная процентная ставка жилищное кредиты , действующая момент принятие банк решение увеличение размер процентная ставки связь неисполнение заёмщик обязанности страхование . применяющийся банк увеличение размер процентная ставки кредитный договор случай отсутствия/расторжения/невозобновление действие договора/полис страхование жизнь здоровье заёмщик и/ившие замена выгодоприобретатель договору/полис страхование жизнь здоровье ч . 11 ст . 7 федеральное закон 21.12.2013 № 353-фз « потребительский кредит ( заём ) » ( – закон № 353-фз )","сбер|кредит под залог недвижимости|ставка|**Ставка по кредиту под залог недвижимости для клиентов, получающих зарплату в Сбербанке:**
- Полная стоимость кредита*: 16,587% — 19,567%
- Процентная ставка: 15% – 18%

Полная стоимость кредита определяется требованиями Федерального закона № 353-ФЗ. 
**В расчёте учитывалось:** 
- отсутствие страхования жизни и здоровья
- стоимость оценки недвижимости — 2 000 руб.
- стоимость страхования недвижимости — 0,28% от задолженности по кредиту. 

Субсидирование процентной ставки не учитывалось. Если брать в расчёт другую стоимость оценки или страхования, акцию, скидку либо услугу, полная стоимость кредита будет иная.

**В расчет Полной стоимости кредита в процентах годовых включены: **
- платежи по погашению Срочной задолженности по Кредиту и по уплате Срочных процентов за пользование Кредитом
- страховая премия по страховому полису/договору страхования передаваемого(ых) в залог объекта(ов) недвижимости
- при оформлении «Защищенного кредита» - страховая премия по страховому полису/договору страхования жизни и здоровья Заемщика/Титульного созаемщика
- при необходимости предоставления отчета об оценке объекта(ов) недвижимости - расходы по оценке передаваемого(ых) в залог объекта(ов) недвижимости, иные платежи в пользу Кредитора, если обязанность Заемщика/Созаемщиков по таким платежам следует из условий Договора и (или) если выдача Кредита поставлена в зависимость от совершения таких платежей
- иные платежи в пользу третьих лиц, если обязанность Заемщика/Созаемщиков по уплате таких платежей следует из условий Договора, в котором определены такие третьи лица, и (или) если выдача Кредита поставлена в зависимость от заключения договора с третьим лицом.

**Другие ставки по кредиту под залог недвижимости:**
- +0,3% — при отказе от «Сервиса электронной регистрации»
- +1,5% — для клиентов, не получающих зарплату на счет карты или вклада в СберБанке
      либо +1,5% — если не предоставлено подтверждение дохода и занятости
- +1% — при отказе от страхования жизни и здоровья заемщика в соответствии с требованиями банка

**Предельная процентная ставка** - максимальная процентная ставка по жилищным кредитам, действующая на момент принятия Банком решения об увеличении размера процентной ставки в связи с неисполнением Заемщиком обязанности по страхованию.

Применяется Банком для увеличения размера процентной ставки по кредитному договору в случае отсутствия/расторжения/невозобновления действия договора/полиса страхования жизни и здоровья Заемщика и/или замены выгодоприобретателя по договору/полису страхования жизни и здоровья согласно ч. 11 ст. 7 Федерального закона от 21.12.2013 № 353-ФЗ «О потребительском кредите (займе)» (далее – Закон № 353-ФЗ)|п.8, п.2.4 https://www.sberbank.ru/common/img/uploaded/pdf/usloviya_predostavleniya_kreditov.pdf"
2,1,4,"  снижение ставки кредит :   сбербанк практикующийся . каждый клиент заключённый договор , который указанная действующая ставка подлежащий изменение . исключение делающие , индивидуальные условия . считающийся , снижение проценты возможно помощь услуги реструктуризация - реструктуризация предполагающий снижение процентная ставки . частые банк идущий , изменившие валюта заём увеличившие срок кредитование . оба случаи размер платёж сниженный уменьшение процентная ставки , помогший клиент решившие свои финансовые проблемы .   увеличение процентная ставки кредит :   предельная процентная ставка , связь неисполнение заёмщик обязанности страхование составляющий 18,3 % ;   предельная процентная ставка   — максимальная процентная ставка жилищное кредиты , действующая момент принятие банк решение увеличение размер процентная ставки связь неисполнение заёмщик обязанности страхование . применяющийся банк увеличение размер процентная ставки кредитный договор случай отсутствия/расторжения/невозобновление действие договора/полис страхование жизнь здоровье заёмщик и/ившие замена выгодоприобретатель договору/полис страхование жизнь здоровье ч . 11 ст . 7 федеральное закон 21.12.2013 № 353—фз « потребительский кредит ( заём ) » ( — закон № 353—фз ) ''","сбер|кредит под залог недвижимости|изменение ставки |**Снижение ставки по кредиту:** в Сбербанке практически не практикуется. С каждым клиентом заключен договор, в котором указана действующая ставка и она не подлежит изменению. Исключения делают, но крайне редко и на индивидуальных условиях. 

Ошибочно считается, что снижение процентов возможно при помощи услуги реструктуризации - реструктуризация практически никогда не предполагает снижение процентной ставки. Чаще всего банк идет на то, чтобы изменить валюту займа или увеличить срок кредитования. В обоих случаях размер платежа будет снижен без уменьшения процентной ставки, что поможет клиенту решить свои финансовые проблемы.

**Увеличение процентной ставки по кредиту:**
Предельная процентная ставка, в связи с неисполнением Заемщиком обязанности по страхованию составляет 18,3%;

**Предельная процентная ставка** — максимальная процентная ставка по жилищным кредитам, действующая на момент принятия Банком решения об увеличении размера процентной ставки в связи с неисполнением Заемщиком обязанности по страхованию.

Применяется Банком для увеличения размера процентной ставки по кредитному договору в случае отсутствия/расторжения/невозобновления действия договора/полиса страхования жизни и здоровья Заемщика и/или замены выгодоприобретателя по договору/полису страхования жизни и здоровья согласно ч. 11 ст. 7 Федерального закона от 21.12.2013 № 353—ФЗ «О потребительском кредите (займе)» (далее — Закон № 353—ФЗ)""|https://www.sravni.ru/banki/info/kak-snizit-procent-po-kreditu-v-sberbanke/"
2,1,4,проценты пользование кредит начисляющиеся сумма остаток задолженность кредит следующее день дата зачисление сумма кредита/перва часть кредит счёт кредитование дата окончательное погашение задолженность кредит ( ),"сбер|кредит под залог недвижимости|дата, начиная с которой начисляются проценты|Проценты за пользование Кредитом начисляются на сумму остатка Задолженности по Кредиту со следующего дня после даты зачисления суммы Кредита/первой части Кредита на Счет кредитования по дату окончательного погашения Задолженности по Кредиту (включительно)|п.8.1 https://www.sberbank.ru/common/img/uploaded/pdf/usloviya_predostavleniya_kreditov.pdf"
2,1,4,"  регулярные ( аннуитентные ) платежи   – денежные сумма , направляемые счёт погашение полученное кредит равные друг друг течение срок кредитование каждый временные интервалы , которые раздельный общий срок кредитование .","сбер|кредит под залог недвижимости|что такое регулярный платеж|**Регулярные (аннуитентные) платежи** – денежные суммы, ежемесячно направляемые в счет погашения полученного кредита равные друг другу в течение всего срока кредитования или каждого из временных интервалов, на которые разделен общий срок кредитования.|-"
2,1,4,"  размер ежемесячное аннуитетный платёж ( исключение случаи п.3 ) определяющийся один два указанные способы ( способ определяющийся договор ) :   п.1 .   формула ( п.2 . ) :   пл = ( S  п_год / 12  100 ) / ( 1 – ( 1 + п_год / 12  100 ) ^ T )   , : - пл – ежемесячный аннуитетный платёж , - п_год – годовая процентная ставка ( проценты годовые ) , - S – сумма предоставляемое кредита/остаток задолженность кредит , - T – количество процентные периоды , оставшиеся фактическое окончательное возврат кредит , которое равно количество платежи погашение задолженность графика платежи . расчёт размер ежемесячное аннуитетный платёж производящийся точность два знаки запятая   п.2 .   соответствие график платежи ( прогнозируемый снижение доходы заемщика/созаемщик ( ов ) вступление пенсионный возраст период действие договор ) .   п.3 .   договор платёжная дата отличающийся день фактическое предоставление кредит изменяющийся позднее , ближайшая платёжная дата производящийся погашение проценты пользование кредит период дата фактическое предоставление кредит последнее внесённый аннуитетный платёж ближайшая платёжная дата ( )","сбер|кредит под залог недвижимости|рассчет регулярного платежа|**Размер ежемесячного Аннуитетного платежа (за исключением случаев п.3) определяется одним из двух указанных ниже способов (способ определяется Договором):
**п.1.** по формуле (кроме п.2.): **Пл = (S * П_год / 12*100) / (1 – (1 + П_год / 12*100) ^ T)**, где:
- Пл – ежемесячный Аннуитетный платеж,
- П_год – годовая процентная ставка (в процентах годовых),
- S – сумма предоставляемого Кредита/остатка Задолженности по Кредиту,
- T – количество процентных периодов, оставшихся до фактического окончательного возврата Кредита, которое равно количеству платежей по погашению задолженности из Графика платежей.
Расчет размера ежемесячного Аннуитетного платежа производится с точностью до двух знаков после запятой

**п.2.** в соответствии с Графиком платежей (при прогнозируемом снижении доходов Заемщика/Созаемщика(ов) при вступлении в пенсионный возраст в период действия Договора).


**п.3.**Если в договоре платежная дата отличается от дня фактического предоставления кредита или изменяется позднее, то в ближайшую Платежную дату производится только погашение процентов за пользование Кредитом за период с даты фактического предоставления Кредита или последнего фактически внесенного Аннуитетного платежа по ближайшую Платежную дату (включительно)|п. 3.1 http://www.sberbank.ru/common/img/uploaded/files/el_docs/zal_obshie_usl_product.pdf "
